Lead_ID,Customer_Name,Industry,Country,Lead_Source,Budget,Company_Size,Salesperson,Status,Revenue,Meetings,Emails,Website_Visits,Last_Contact,Created_Date,Converted,Churned
L101207,Customer_01207,Telecom,Brazil,Paid Ads,27326.48,501-1000,Grace Lee,Qualified,0.0,6,36,29,2025-10-02,2025-07-21,0,0
L101208,Customer_01208,Healthcare,Germany,Social Media,7662.95,11-50,Grace Lee,Lost,0.0,3,46,39,2025-09-03,2025-06-08,0,0
L101209,Customer_01209,Hospitality,India,Social Media,9287.88,501-1000,David Wilson,New,0.0,8,32,65,2026-08-21,2026-05-27,0,0
L101210,Customer_01210,Real Estate,United States,Email Campaign,8519.82,51-200,Frank Miller,Contacted,0.0,7,29,60,2026-06-25,2026-03-19,0,0
L101211,Customer_01211,Telecom,India,Social Media,10469.88,1-10,Alice Johnson,Proposal Sent,0.0,16,11,37,2026-10-03,2026-05-30,0,0
L101212,Customer_01212,Manufacturing,Australia,Website,34120.9,501-1000,David Wilson,Lost,0.0,4,13,61,2025-06-16,2025-03-03,0,0
L101213,Customer_01213,Energy,France,Website,4061.24,11-50,Carol Davis,Qualified,0.0,6,16,89,2025-04-08,2025-02-25,0,0
L101214,Customer_01214,Technology,Brazil,Email Campaign,5790.92,1000+,Henry Chen,Negotiation,0.0,4,15,35,2026-08-14,2026-04-17,0,0
L101215,Customer_01215,Finance,India,Social Media,5135.96,1000+,Henry Chen,New,4298.92,17,29,37,2025-05-16,2025-01-29,1,0
L101216,Customer_01216,Education,Canada,Social Media,35638.64,11-50,Grace Lee,Negotiation,36181.58,5,43,10,2025-01-09,2024-12-05,1,0
L101217,Customer_01217,Telecom,United Kingdom,Email Campaign,8689.93,201-500,Henry Chen,Contacted,9448.48,19,1,37,2026-08-23,2026-05-02,1,0
L101218,Customer_01218,Energy,United States,Cold Call,10628.86,51-200,Henry Chen,Proposal Sent,0.0,13,30,28,2026-07-28,2026-04-26,0,0
L101219,Customer_01219,Manufacturing,United Arab Emirates,Trade Show,4314.58,201-500,Grace Lee,New,0.0,6,37,75,2025-05-10,2024-12-17,0,0
L101220,Customer_01220,Real Estate,Germany,Social Media,11118.1,201-500,Emma Brown,Proposal Sent,0.0,11,22,11,2026-02-15,2025-12-07,0,0
L101221,Customer_01221,Education,France,Website,24503.35,11-50,Bob Smith,Contacted,0.0,2,13,59,2026-04-19,2025-11-10,0,0
L101222,Customer_01222,Hospitality,India,Email Campaign,15947.7,201-500,Grace Lee,Negotiation,0.0,18,21,77,2025-08-21,2025-05-17,0,0
L101223,Customer_01223,Real Estate,Germany,Trade Show,12388.14,11-50,Bob Smith,Won,0.0,19,41,25,2026-11-17,2026-06-01,0,0
L101224,Customer_01224,Manufacturing,France,Partner,4467.48,1000+,Bob Smith,Won,0.0,5,45,6,2025-09-22,2025-09-04,0,0
L101225,Customer_01225,Hospitality,Brazil,Cold Call,10619.35,1000+,Henry Chen,Lost,0.0,3,34,67,2025-12-11,2025-11-19,0,0
L101226,Customer_01226,Finance,Australia,Paid Ads,14806.78,1-10,Alice Johnson,Qualified,0.0,8,24,58,2025-01-05,2024-11-27,0,0
L101227,Customer_01227,Hospitality,India,Trade Show,6672.32,501-1000,Bob Smith,Negotiation,0.0,15,32,56,2025-06-28,2025-02-02,0,0
L101228,Customer_01228,Finance,United States,Email Campaign,21129.47,1000+,Emma Brown,New,0.0,12,33,87,2026-03-24,2025-12-23,0,0
L101229,Customer_01229,Healthcare,Canada,Trade Show,24823.55,1-10,Emma Brown,Lost,0.0,0,38,10,2025-07-28,2025-03-29,0,0
L101230,Customer_01230,Energy,Canada,Partner,9227.52,501-1000,Alice Johnson,Proposal Sent,0.0,0,7,19,2025-10-02,2025-09-29,0,0
L101231,Customer_01231,Telecom,India,Referral,22205.22,1000+,David Wilson,Qualified,0.0,4,3,46,2025-10-08,2025-08-03,0,0
L101232,Customer_01232,Hospitality,United Kingdom,Referral,12371.89,11-50,Bob Smith,Qualified,0.0,15,17,56,2025-04-03,2025-01-30,0,0
L101233,Customer_01233,Telecom,United Kingdom,Email Campaign,29821.85,201-500,Carol Davis,Won,0.0,5,12,91,2026-06-12,2025-12-28,0,0
L101234,Customer_01234,Real Estate,Brazil,Website,55487.08,501-1000,Bob Smith,Won,0.0,17,30,61,2025-06-11,2025-05-24,0,0
L101235,Customer_01235,Retail,India,Partner,6213.22,51-200,Frank Miller,Won,0.0,5,26,21,2026-02-19,2025-09-18,0,0
L101236,Customer_01236,Technology,Japan,Paid Ads,22894.2,11-50,David Wilson,Proposal Sent,0.0,17,45,85,2025-06-07,2025-04-02,0,0
L101237,Customer_01237,Finance,Germany,Social Media,33305.41,51-200,Henry Chen,Qualified,21775.18,18,38,41,2026-03-03,2025-10-15,1,0
L101238,Customer_01238,Healthcare,United Arab Emirates,Paid Ads,6771.81,51-200,Alice Johnson,Lost,7882.24,14,7,86,2024-10-28,2024-09-06,1,0
L101239,Customer_01239,Technology,Germany,Website,8932.18,501-1000,Grace Lee,Negotiation,0.0,3,42,27,2025-10-19,2025-10-09,0,0
L101240,Customer_01240,Education,India,Trade Show,8862.07,51-200,Henry Chen,Proposal Sent,0.0,1,38,79,2026-09-01,2026-05-02,0,0
L101241,Customer_01241,Telecom,United Kingdom,Email Campaign,12173.94,51-200,David Wilson,Proposal Sent,0.0,3,19,53,2025-08-28,2025-07-28,0,0
L101242,Customer_01242,Hospitality,United Arab Emirates,Cold Call,10410.23,1000+,Frank Miller,Negotiation,0.0,12,2,55,2026-02-22,2026-01-27,0,0
L101243,Customer_01243,Manufacturing,France,Cold Call,11628.34,201-500,David Wilson,Negotiation,0.0,13,39,97,2026-02-03,2025-08-22,0,0
L101244,Customer_01244,Energy,Japan,Social Media,24018.79,1000+,Emma Brown,Proposal Sent,0.0,19,9,15,2024-10-26,2024-09-16,0,0
L101245,Customer_01245,Hospitality,France,Trade Show,3543.72,501-1000,Henry Chen,Lost,0.0,19,11,30,2026-10-30,2026-05-07,0,0
L101246,Customer_01246,Energy,Brazil,Referral,6756.6,1000+,Emma Brown,Won,0.0,6,23,18,2026-08-20,2026-06-19,0,0
L101247,Customer_01247,Manufacturing,Canada,Social Media,21353.05,11-50,Emma Brown,Qualified,0.0,7,4,83,2026-02-08,2025-12-21,0,0
L101248,Customer_01248,Retail,United States,Paid Ads,19671.84,1000+,Henry Chen,New,0.0,15,19,85,2025-11-25,2025-09-05,0,0
L101249,Customer_01249,Hospitality,United Kingdom,Website,6367.87,1000+,David Wilson,Proposal Sent,0.0,15,12,83,2026-06-05,2026-04-17,0,0
L101250,Customer_01250,Healthcare,India,Paid Ads,19767.44,1-10,Bob Smith,Negotiation,0.0,6,2,23,2025-08-13,2025-02-28,0,0
L101251,Customer_01251,Manufacturing,United Kingdom,Social Media,33819.97,51-200,Frank Miller,Proposal Sent,0.0,0,45,25,2025-08-24,2025-05-07,0,0
L101252,Customer_01252,Technology,Germany,Cold Call,12909.02,51-200,Frank Miller,Lost,0.0,1,13,40,2025-07-06,2025-02-23,0,0
L101253,Customer_01253,Telecom,Australia,Trade Show,6597.38,51-200,Bob Smith,New,0.0,16,27,77,2025-09-28,2025-09-15,0,0
L101254,Customer_01254,Real Estate,Germany,Social Media,24648.42,501-1000,Frank Miller,Contacted,0.0,6,40,75,2024-10-22,2024-09-09,0,0
L101255,Customer_01255,Technology,United Kingdom,Partner,44628.67,501-1000,Alice Johnson,Won,0.0,14,24,98,2025-07-02,2025-03-17,0,0
L101256,Customer_01256,Healthcare,India,Website,7184.65,11-50,Carol Davis,Lost,0.0,16,14,78,2024-12-12,2024-09-16,0,0
L101257,Customer_01257,Education,India,Website,13731.89,201-500,Grace Lee,Qualified,0.0,17,37,95,2026-11-08,2026-05-18,0,0
L101258,Customer_01258,Education,Brazil,Trade Show,28655.74,1000+,Emma Brown,New,0.0,9,34,26,2025-07-28,2025-03-20,0,0
L101259,Customer_01259,Energy,United Arab Emirates,Cold Call,14483.29,51-200,Emma Brown,Qualified,0.0,12,0,60,2026-01-03,2025-11-11,0,0
L101260,Customer_01260,Healthcare,United Kingdom,Referral,3931.96,1000+,Emma Brown,Qualified,0.0,3,40,53,2026-05-22,2026-03-02,0,0
L101261,Customer_01261,Hospitality,Canada,Email Campaign,18222.14,201-500,Bob Smith,Proposal Sent,0.0,18,5,15,2026-07-22,2026-03-11,0,0
L101262,Customer_01262,Manufacturing,Germany,Trade Show,6733.39,1000+,Henry Chen,Contacted,0.0,17,36,94,2026-05-11,2026-02-27,0,0
L101263,Customer_01263,Energy,United Arab Emirates,Referral,5488.96,1000+,Carol Davis,Contacted,0.0,7,4,11,2026-08-16,2026-05-14,0,0
L101264,Customer_01264,Healthcare,Australia,Paid Ads,3986.13,1-10,Grace Lee,Negotiation,0.0,7,3,85,2026-01-13,2025-08-23,0,0
L101265,Customer_01265,Technology,United States,Email Campaign,30738.93,501-1000,Henry Chen,Negotiation,0.0,14,6,26,2025-02-22,2025-01-02,0,0
L101266,Customer_01266,Technology,India,Referral,7448.01,11-50,Bob Smith,Negotiation,0.0,8,37,22,2025-09-02,2025-08-16,0,0
L101267,Customer_01267,Retail,United States,Website,16870.73,501-1000,Frank Miller,Qualified,0.0,14,22,60,2026-06-29,2026-04-16,0,0
L101268,Customer_01268,Hospitality,Germany,Partner,20035.64,501-1000,Alice Johnson,Contacted,0.0,1,30,46,2025-03-30,2025-02-19,0,0
L101269,Customer_01269,Technology,Brazil,Website,14962.07,11-50,Frank Miller,Qualified,0.0,5,14,38,2026-06-22,2026-03-15,0,0
L101270,Customer_01270,Retail,Australia,Email Campaign,16442.09,1-10,David Wilson,Lost,0.0,15,5,90,2025-03-26,2024-10-24,0,0
L101271,Customer_01271,Finance,Brazil,Trade Show,17443.7,51-200,Alice Johnson,Qualified,17171.39,18,39,69,2026-03-12,2025-10-26,1,0
L101272,Customer_01272,Hospitality,Australia,Social Media,14715.67,11-50,Frank Miller,Proposal Sent,0.0,0,41,60,2026-11-28,2026-07-20,0,0
L101273,Customer_01273,Real Estate,Japan,Cold Call,7847.01,201-500,Henry Chen,Proposal Sent,0.0,15,41,78,2026-03-26,2025-12-19,0,0
L101274,Customer_01274,Telecom,Australia,Website,7372.14,1-10,Alice Johnson,Lost,0.0,1,3,80,2025-04-28,2024-11-20,0,0
L101275,Customer_01275,Telecom,United States,Trade Show,12413.17,1-10,Henry Chen,Qualified,0.0,17,46,18,2025-03-02,2024-09-17,0,0
L101276,Customer_01276,Real Estate,United States,Email Campaign,12230.46,51-200,Grace Lee,Qualified,0.0,5,27,44,2026-01-30,2025-09-16,0,0
L101277,Customer_01277,Telecom,Brazil,Website,18043.19,501-1000,Emma Brown,Won,0.0,7,9,90,2024-08-19,2024-07-29,0,0
L101278,Customer_01278,Technology,United States,Referral,28887.23,11-50,Henry Chen,New,0.0,14,9,81,2026-03-26,2026-02-01,0,0
L101279,Customer_01279,Energy,France,Social Media,16996.01,11-50,Carol Davis,Proposal Sent,0.0,16,25,6,2026-03-06,2025-09-15,0,0
L101280,Customer_01280,Telecom,United States,Referral,7573.28,1-10,Frank Miller,Qualified,0.0,8,30,24,2025-09-02,2025-08-20,0,0
L101281,Customer_01281,Telecom,France,Email Campaign,2902.1,11-50,Frank Miller,Lost,0.0,6,2,26,2026-06-03,2026-02-24,0,0
L101282,Customer_01282,Retail,Australia,Website,7798.95,11-50,Emma Brown,Won,0.0,19,24,51,2026-02-06,2025-10-14,0,0
L101283,Customer_01283,Energy,United Kingdom,Partner,5212.72,11-50,Grace Lee,New,0.0,19,11,81,2025-09-30,2025-07-22,0,0
L101284,Customer_01284,Retail,Canada,Trade Show,8012.35,51-200,Henry Chen,Won,8503.47,10,45,48,2025-07-01,2025-02-25,1,0
L101285,Customer_01285,Technology,United Arab Emirates,Partner,15828.92,11-50,Grace Lee,Negotiation,0.0,0,30,18,2025-08-06,2025-07-24,0,0
L101286,Customer_01286,Hospitality,United States,Website,14172.71,501-1000,Emma Brown,Proposal Sent,0.0,19,18,55,2026-06-14,2026-05-06,0,0
L101287,Customer_01287,Healthcare,United States,Email Campaign,49056.32,51-200,Henry Chen,Contacted,0.0,12,21,22,2025-10-06,2025-08-14,0,0
L101288,Customer_01288,Finance,Germany,Cold Call,18735.16,501-1000,Emma Brown,New,0.0,11,41,67,2024-12-08,2024-11-08,0,0
L101289,Customer_01289,Real Estate,Japan,Social Media,50838.9,201-500,Frank Miller,Negotiation,59640.21,2,34,97,2026-09-22,2026-07-06,1,0
L101290,Customer_01290,Healthcare,Canada,Partner,22039.63,201-500,Bob Smith,Qualified,0.0,19,19,63,2024-10-14,2024-07-22,0,0
L101291,Customer_01291,Energy,India,Referral,28566.64,201-500,Carol Davis,Won,0.0,14,41,91,2026-10-03,2026-04-18,0,0
L101292,Customer_01292,Manufacturing,United States,Partner,10391.76,1000+,Henry Chen,Contacted,0.0,4,31,54,2026-10-09,2026-07-14,0,0
L101293,Customer_01293,Technology,Brazil,Social Media,6297.09,11-50,David Wilson,Negotiation,0.0,7,2,81,2026-08-23,2026-04-09,0,0
L101294,Customer_01294,Hospitality,United States,Partner,9756.88,1000+,Emma Brown,Contacted,0.0,6,31,94,2026-02-03,2026-01-19,0,0
L101295,Customer_01295,Education,Brazil,Website,13249.19,11-50,Grace Lee,Negotiation,0.0,17,46,17,2025-11-16,2025-11-06,0,0
L101296,Customer_01296,Healthcare,United Kingdom,Paid Ads,8606.64,1-10,Carol Davis,New,0.0,9,43,66,2025-02-01,2024-11-22,0,0
L101297,Customer_01297,Real Estate,Japan,Email Campaign,6628.94,501-1000,Carol Davis,Qualified,0.0,17,2,25,2025-07-21,2025-05-23,0,0
L101298,Customer_01298,Education,Germany,Cold Call,17886.23,1000+,Alice Johnson,New,0.0,13,44,8,2025-09-23,2025-04-10,0,0
L101299,Customer_01299,Technology,United Kingdom,Referral,6609.23,1-10,Bob Smith,Proposal Sent,0.0,7,49,23,2025-01-14,2024-10-18,0,0
L101300,Customer_01300,Telecom,France,Paid Ads,4566.74,201-500,Emma Brown,Contacted,0.0,8,8,14,2026-07-12,2026-04-16,0,0
L101301,Customer_01301,Manufacturing,United States,Paid Ads,6090.83,201-500,Frank Miller,Won,0.0,16,31,18,2026-07-10,2026-02-07,0,0
L101302,Customer_01302,Real Estate,United Kingdom,Referral,11338.41,11-50,Carol Davis,New,0.0,9,37,0,2025-01-15,2024-08-13,0,0
L101303,Customer_01303,Energy,Australia,Email Campaign,6676.55,201-500,David Wilson,Proposal Sent,0.0,13,2,97,2025-05-23,2025-01-04,0,0
L101304,Customer_01304,Real Estate,France,Trade Show,11388.25,501-1000,Bob Smith,Proposal Sent,0.0,2,41,44,2026-08-24,2026-06-07,0,0
L101305,Customer_01305,Real Estate,France,Social Media,20339.32,201-500,Grace Lee,New,0.0,8,19,16,2026-03-15,2026-02-05,0,0
L101306,Customer_01306,Healthcare,Japan,Referral,19972.47,201-500,Emma Brown,New,0.0,11,14,34,2025-10-27,2025-10-21,0,0
L101307,Customer_01307,Healthcare,United Kingdom,Cold Call,8412.06,1000+,Bob Smith,Contacted,0.0,6,12,74,2026-07-06,2026-06-27,0,0
L101308,Customer_01308,Manufacturing,France,Cold Call,5362.8,11-50,Emma Brown,Proposal Sent,0.0,16,25,63,2025-10-14,2025-05-21,0,0
L101309,Customer_01309,Energy,United Kingdom,Cold Call,8929.03,201-500,Carol Davis,Lost,0.0,4,39,5,2025-04-25,2025-04-02,0,0
L101310,Customer_01310,Education,Canada,Paid Ads,21140.62,11-50,Grace Lee,New,0.0,16,41,14,2026-01-30,2025-11-17,0,0
L101311,Customer_01311,Retail,France,Referral,24895.38,1000+,Carol Davis,Negotiation,0.0,1,11,54,2026-05-15,2026-02-14,0,0
L101312,Customer_01312,Telecom,United States,Trade Show,17103.24,11-50,Grace Lee,Negotiation,0.0,8,41,96,2025-12-22,2025-09-13,0,0
L101313,Customer_01313,Energy,United States,Paid Ads,30977.15,1000+,Frank Miller,Negotiation,0.0,10,41,7,2024-10-03,2024-09-17,0,0
L101314,Customer_01314,Hospitality,Japan,Partner,44821.42,201-500,Bob Smith,Proposal Sent,0.0,5,3,86,2025-05-16,2025-02-11,0,0
L101315,Customer_01315,Healthcare,United States,Partner,9525.62,11-50,Grace Lee,Lost,0.0,10,15,6,2024-10-21,2024-09-07,0,0
L101316,Customer_01316,Telecom,Brazil,Referral,37820.04,501-1000,Frank Miller,Proposal Sent,0.0,18,0,49,2025-08-12,2025-06-12,0,0
L101317,Customer_01317,Education,United Arab Emirates,Referral,11132.4,11-50,David Wilson,Won,0.0,8,49,23,2026-09-29,2026-05-05,0,0
L101318,Customer_01318,Manufacturing,Canada,Partner,27279.59,11-50,Bob Smith,Contacted,0.0,10,23,42,2026-08-28,2026-06-07,0,0
L101319,Customer_01319,Retail,France,Trade Show,21938.55,51-200,David Wilson,Won,18486.34,19,13,92,2026-05-11,2026-02-28,1,1
L101320,Customer_01320,Finance,Brazil,Trade Show,3347.8,501-1000,Emma Brown,Lost,0.0,18,44,21,2025-07-07,2025-07-05,0,0
L101321,Customer_01321,Healthcare,United Arab Emirates,Email Campaign,6792.95,51-200,Bob Smith,Lost,0.0,0,34,63,2026-08-15,2026-02-17,0,0
L101322,Customer_01322,Education,United Kingdom,Social Media,5682.23,201-500,Carol Davis,Contacted,7151.11,14,47,33,2026-03-17,2025-12-01,1,0
L101323,Customer_01323,Energy,United Arab Emirates,Website,3837.46,201-500,Frank Miller,Won,3437.51,17,40,65,2025-02-06,2024-09-23,1,0
L101324,Customer_01324,Energy,United Arab Emirates,Cold Call,24723.77,11-50,Emma Brown,New,30700.96,18,47,5,2026-09-05,2026-06-19,1,0
L101325,Customer_01325,Finance,United Kingdom,Social Media,56848.23,11-50,Henry Chen,Negotiation,0.0,16,10,29,2026-07-11,2026-05-25,0,0
L101326,Customer_01326,Real Estate,United States,Referral,11154.85,11-50,Bob Smith,Contacted,0.0,1,10,95,2025-11-27,2025-10-09,0,0
L101327,Customer_01327,Technology,Brazil,Referral,24292.18,11-50,Grace Lee,Negotiation,0.0,15,3,72,2025-01-19,2025-01-18,0,0
L101328,Customer_01328,Real Estate,United States,Website,37768.77,1000+,David Wilson,Qualified,0.0,16,17,93,2025-05-04,2024-11-26,0,0
L101329,Customer_01329,Retail,India,Referral,15457.23,51-200,Bob Smith,New,0.0,10,27,68,2026-03-26,2025-12-22,0,0
L101330,Customer_01330,Manufacturing,United States,Paid Ads,13125.09,51-200,Henry Chen,Contacted,0.0,0,28,18,2026-02-21,2025-12-20,0,0
L101331,Customer_01331,Telecom,India,Trade Show,11248.82,501-1000,Emma Brown,New,0.0,3,33,46,2025-09-25,2025-05-21,0,0
L101332,Customer_01332,Manufacturing,Germany,Paid Ads,19463.4,501-1000,Emma Brown,Qualified,0.0,5,36,87,2024-11-18,2024-10-26,0,0
L101333,Customer_01333,Energy,United States,Cold Call,24643.93,501-1000,Carol Davis,Won,0.0,17,40,68,2026-06-05,2026-03-13,0,0
L101334,Customer_01334,Education,United States,Social Media,18458.19,201-500,Henry Chen,Won,0.0,2,25,52,2024-12-24,2024-10-07,0,0
L101335,Customer_01335,Hospitality,United Kingdom,Paid Ads,18019.76,1000+,Alice Johnson,Won,0.0,14,13,86,2025-05-21,2024-12-09,0,0
L101336,Customer_01336,Real Estate,Australia,Cold Call,12889.37,1000+,Alice Johnson,Won,0.0,3,21,11,2026-05-29,2026-01-06,0,0
L101337,Customer_01337,Healthcare,United States,Trade Show,4380.56,11-50,Bob Smith,Qualified,4652.58,16,43,96,2025-08-03,2025-03-18,1,0
L101338,Customer_01338,Telecom,Japan,Trade Show,25044.3,1-10,Frank Miller,Proposal Sent,0.0,0,40,12,2025-06-02,2025-04-17,0,0
L101339,Customer_01339,Manufacturing,India,Partner,5435.8,51-200,Alice Johnson,Proposal Sent,0.0,4,45,99,2026-10-06,2026-07-05,0,0
L101340,Customer_01340,Education,Germany,Paid Ads,20610.79,1000+,Grace Lee,New,0.0,2,27,80,2026-03-25,2025-09-30,0,0
L101341,Customer_01341,Finance,United Arab Emirates,Social Media,22674.94,1000+,Bob Smith,Proposal Sent,0.0,11,38,48,2026-01-31,2026-01-28,0,0
L101342,Customer_01342,Finance,India,Social Media,6013.11,501-1000,Frank Miller,Won,0.0,15,20,47,2026-09-26,2026-06-01,0,0
L101343,Customer_01343,Education,India,Partner,8730.16,501-1000,Grace Lee,Proposal Sent,0.0,8,0,3,2025-10-13,2025-08-14,0,0
L101344,Customer_01344,Finance,United Kingdom,Trade Show,58984.63,11-50,Henry Chen,Won,0.0,10,37,31,2025-07-06,2025-02-23,0,0
L101345,Customer_01345,Hospitality,Brazil,Cold Call,12636.72,201-500,Carol Davis,New,0.0,12,4,22,2025-09-24,2025-06-28,0,0
L101346,Customer_01346,Energy,Australia,Trade Show,5686.5,11-50,Alice Johnson,Won,0.0,9,31,70,2026-09-20,2026-05-17,0,0
L101347,Customer_01347,Telecom,United Arab Emirates,Social Media,23402.91,201-500,Grace Lee,Contacted,16432.75,15,49,19,2025-01-08,2024-11-24,1,0
L101348,Customer_01348,Telecom,Canada,Referral,7778.57,11-50,David Wilson,Lost,0.0,5,1,80,2026-11-04,2026-05-30,0,0
L101349,Customer_01349,Education,India,Social Media,3482.94,1-10,Henry Chen,Contacted,0.0,3,36,30,2026-03-10,2025-10-11,0,0
L101350,Customer_01350,Technology,France,Social Media,19222.54,1000+,Bob Smith,Qualified,22724.76,3,43,85,2025-09-23,2025-06-01,1,0
L101351,Customer_01351,Retail,United States,Paid Ads,7032.99,1000+,Emma Brown,Qualified,0.0,3,31,36,2024-11-27,2024-09-12,0,0
L101352,Customer_01352,Manufacturing,United Kingdom,Social Media,16727.88,501-1000,Alice Johnson,Contacted,0.0,0,34,75,2025-02-12,2025-01-16,0,0
L101353,Customer_01353,Hospitality,Japan,Referral,7563.71,201-500,David Wilson,Qualified,0.0,0,45,66,2026-04-06,2026-03-01,0,0
L101354,Customer_01354,Healthcare,Brazil,Paid Ads,21917.55,11-50,Alice Johnson,New,0.0,1,38,98,2025-11-21,2025-09-11,0,0
L101355,Customer_01355,Manufacturing,France,Social Media,15190.85,201-500,Grace Lee,Proposal Sent,0.0,3,1,52,2025-03-21,2024-11-01,0,0
L101356,Customer_01356,Retail,India,Cold Call,2181.03,501-1000,Emma Brown,Lost,0.0,12,38,35,2026-07-10,2026-01-21,0,0
L101357,Customer_01357,Finance,United States,Partner,17455.48,201-500,Alice Johnson,Contacted,0.0,4,37,64,2025-01-15,2024-09-28,0,0
L101358,Customer_01358,Finance,United States,Email Campaign,10907.31,11-50,David Wilson,Proposal Sent,0.0,11,11,2,2025-12-11,2025-06-26,0,0
L101359,Customer_01359,Retail,Australia,Cold Call,36015.42,51-200,David Wilson,Won,0.0,1,32,97,2025-05-24,2025-04-19,0,0
L101360,Customer_01360,Technology,India,Partner,17617.46,1000+,Frank Miller,Qualified,0.0,16,42,67,2025-08-04,2025-03-24,0,0
L101361,Customer_01361,Technology,United Arab Emirates,Partner,22681.63,11-50,David Wilson,Won,0.0,7,42,4,2024-11-16,2024-08-13,0,0
L101362,Customer_01362,Retail,Brazil,Social Media,8124.35,1000+,David Wilson,Qualified,0.0,8,43,17,2025-03-30,2025-03-05,0,0
L101363,Customer_01363,Healthcare,Germany,Cold Call,7684.44,501-1000,Grace Lee,Qualified,0.0,13,38,1,2026-01-27,2025-09-24,0,0
L101364,Customer_01364,Education,Japan,Partner,13122.0,1000+,Emma Brown,New,11100.94,19,6,66,2025-10-25,2025-05-16,1,0
L101365,Customer_01365,Technology,Canada,Referral,10379.3,201-500,Grace Lee,New,0.0,15,24,66,2025-05-16,2025-02-25,0,0
L101366,Customer_01366,Retail,Japan,Trade Show,34084.78,11-50,Henry Chen,Proposal Sent,0.0,8,11,16,2025-06-24,2025-05-10,0,0
L101367,Customer_01367,Manufacturing,United Kingdom,Social Media,12000.18,1-10,Grace Lee,Won,0.0,6,3,54,2026-09-05,2026-07-13,0,0
L101368,Customer_01368,Hospitality,United States,Partner,5668.19,201-500,Henry Chen,New,0.0,6,13,48,2025-01-16,2024-09-30,0,0
L101369,Customer_01369,Real Estate,United States,Email Campaign,7485.28,51-200,Frank Miller,Lost,0.0,1,45,48,2026-05-05,2026-01-01,0,0
L101370,Customer_01370,Energy,United Arab Emirates,Partner,26253.01,1-10,Emma Brown,Qualified,0.0,6,29,61,2025-05-10,2025-04-01,0,0
